"NCBI Gene ID","Ensembl gene ID","Approved symbol",,,,,,,,,,,,,,,,,,,,,,,"Vega IDs"
11321,"ENSG00000198522","GPN1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000097784"
54707,"ENSG00000142751","GPN2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000004227"
51184,"ENSG00000111231","GPN3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000169524"
100302689,"ENSG00000227465","GPN3P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017834"
10457,"ENSG00000136235","GPNMB",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022811"
2825,"ENSG00000183671","GPR1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000132894"
101669764,"ENSG00000279220","GPR1-AS",,,,,,,,,,,,,,,,,,,,,,,
2827,"ENSG00000181773","GPR3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000003397"
2828,"ENSG00000177464","GPR4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000182126"
,,"GPR5",,,,,,,,,,,,,,,,,,,,,,,
2830,"ENSG00000146360","GPR6",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000015354"
,,"GPR11",,,,,,,,,,,,,,,,,,,,,,,
2835,"ENSG00000132975","GPR12",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000016620"
,,"GPR13",,,,,,,,,,,,,,,,,,,,,,,
2838,"ENSG00000154165","GPR15",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000160017"
,,"GPR16",,,,,,,,,,,,,,,,,,,,,,,
2840,"ENSG00000144230","GPR17",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000131533"
2841,"ENSG00000125245","GPR18",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017266"
2842,"ENSG00000183150","GPR19",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000168705"
2843,"ENSG00000204882","GPR20",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000164484"
2844,"ENSG00000188394","GPR21",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000020631"
2845,"ENSG00000172209","GPR22",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000154902"
2848,"ENSG00000170128","GPR25",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000035788"
2849,"ENSG00000154478","GPR26",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000019204"
2850,"ENSG00000170837","GPR27",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000158810"
,,"GPR28",,,,,,,,,,,,,,,,,,,,,,,
2853,"ENSG00000120436","GPR31",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000016013"
2854,"ENSG00000142511","GPR32",,,,,,,,,,,,,,,,,,,,,,,
2855,"ENSG00000269565","GPR32P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000182880"
2856,"ENSG00000214943","GPR33",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000154921"
2857,"ENSG00000171659","GPR34",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021375"
,,"GPR34P",,,,,,,,,,,,,,,,,,,,,,,
2859,"ENSG00000178623","GPR35",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000133356"
2860,,"GPR36",,,,,,,,,,,,,,,,,,,,,,,
2861,"ENSG00000170775","GPR37",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000157197"
9283,"ENSG00000170075","GPR37L1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000035924"
2863,"ENSG00000183840","GPR39",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000131679"
2866,"ENSG00000126251","GPR42",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000157124"
11250,"ENSG00000135973","GPR45",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000130805"
9248,"ENSG00000102195","GPR50",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000024166"
100128688,"ENSG00000234696","GPR50-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000024165"
9293,"ENSG00000203737","GPR52",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000034901"
9292,"ENSG00000229281","GPR53P",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000031126"
9290,"ENSG00000135898","GPR55",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000133224"
83873,"ENSG00000156097","GPR61",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000011633"
118442,"ENSG00000180929","GPR62",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000157367"
81491,"ENSG00000112218","GPR63",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000015245"
8477,"ENSG00000140030","GPR65",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000028648"
,,"GPR67",,,,,,,,,,,,,,,,,,,,,,,
8111,"ENSG00000119714","GPR68",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000167590"
,,"GPR69A",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR69B",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR70",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR71",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR72",,,,,,,,,,,,,,,,,,,,,,,
10936,"ENSG00000119737","GPR75",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000129280"
100302652,"ENSG00000270898","GPR75-ASB3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000129279"
27201,"ENSG00000155269","GPR78",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000128483"
27200,"ENSG00000232374","GPR79",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000158842"
27197,"ENSG00000171657","GPR82",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021373"
10888,"ENSG00000123901","GPR83",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000167779"
53831,"ENSG00000139572","GPR84",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000169839"
54329,"ENSG00000164604","GPR85",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000156933"
53836,"ENSG00000138271","GPR87",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159858"
54112,"ENSG00000181656","GPR88",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000010981"
653519,"ENSG00000117262","GPR89A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000013738"
51463,"ENSG00000188092","GPR89B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000013452"
,,"GPR89C",,,,,,,,,,,,,,,,,,,,,,,
394254,"ENSG00000216915","GPR89P",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000014481"
,,"GPR90",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR93",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR94",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR95",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR99",,,,,,,,,,,,,,,,,,,,,,,
83550,"ENSG00000165370","GPR101",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022521"
,,"GPR104",,,,,,,,,,,,,,,,,,,,,,,
57720,"ENSG00000148358","GPR107",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000020804"
56927,"ENSG00000125734","GPR108",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000170129"
139760,"ENSG00000147262","GPR119",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022397"
,,"GPR129",,,,,,,,,,,,,,,,,,,,,,,
,,"GPR130",,,,,,,,,,,,,,,,,,,,,,,
29933,"ENSG00000183484","GPR132",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000140173"
,,"GPR134",,,,,,,,,,,,,,,,,,,,,,,
64582,"ENSG00000181619","GPR135",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000140325"
56834,"ENSG00000173264","GPR137",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000167817"
7107,"ENSG00000077585","GPR137B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000037994"
283554,"ENSG00000180998","GPR137C",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000171104"
124274,"ENSG00000180269","GPR139",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000177690"
,,"GPR140",,,,,,,,,,,,,,,,,,,,,,,
353345,"ENSG00000187037","GPR141",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000102105"
100420413,"ENSG00000283444","GPR141BP",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000191699"
350383,"ENSG00000257008","GPR142",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000178581"
4935,"ENSG00000101850","GPR143",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021118"
352896,"ENSG00000232583","GPR143P",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000035300"
115330,"ENSG00000164849","GPR146",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000023934"
344561,"ENSG00000173302","GPR148",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000131655"
344758,"ENSG00000174948","GPR149",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159131"
285601,"ENSG00000178015","GPR150",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000121170"
134391,"ENSG00000173250","GPR151",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000163444"
390212,"ENSG00000175514","GPR152",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000168032"
387509,"ENSG00000158292","GPR153",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000001272"
151556,"ENSG00000163328","GPR155",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000132336"
165829,"ENSG00000175697","GPR156",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159406"
80045,"ENSG00000180758","GPR157",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000001758"
57512,"ENSG00000151025","GPR158",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017832"
100128811,"ENSG00000233642","GPR158-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017830"
26996,"ENSG00000173890","GPR160",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000158776"
100130649,"ENSG00000203363","GPR160P1",,,,,,,,,,,,,,,,,,,,,,,
100420482,"ENSG00000265863","GPR160P2",,,,,,,,,,,,,,,,,,,,,,,
23432,"ENSG00000143147","GPR161",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000034651"
27239,"ENSG00000250510","GPR162",,,,,,,,,,,,,,,,,,,,,,,
392486,,"GPR165P",,,,,,,,,,,,,,,,,,,,,,,
442206,,"GPR166P",,,,,,,,,,,,,,,,,,,,,,,
29909,"ENSG00000174946","GPR171",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159861"
54328,"ENSG00000184194","GPR173",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021596"
84636,"ENSG00000147138","GPR174",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021898"
11245,"ENSG00000166073","GPR176",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000129873"
100505534,"ENSG00000246863","GPR176-DT",,,,,,,,,,,,,,,,,,,,,,,
440435,"ENSG00000277399","GPR179",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000188545"
160897,"ENSG00000152749","GPR180",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017207"
11318,"ENSG00000166856","GPR182",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000171005"
1880,"ENSG00000169508","GPR183",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017263"
653160,"ENSG00000241014","GPR199P",,,,,,,,,,,,,,,,,,,,,,,
401554,"ENSG00000196979","GPRACR",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000187231"
9737,"ENSG00000198932","GPRASP1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022061"
114928,"ENSG00000158301","GPRASP2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000185178"
9052,"ENSG00000013588","GPRC5A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000168710"
51704,"ENSG00000167191","GPRC5B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000131460"
55890,"ENSG00000170412","GPRC5C",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000067613"
55507,"ENSG00000111291","GPRC5D",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000168711"
,"ENSG00000247498","GPRC5D-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000168719"
222545,"ENSG00000173612","GPRC6A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000015447"
114787,"ENSG00000169258","GPRIN1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000130659"
9721,"ENSG00000204175","GPRIN2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000018107"
285513,"ENSG00000185477","GPRIN3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000161044"
,,"GPRK6L",,,,,,,,,,,,,,,,,,,,,,,
,,"GPRK7",,,,,,,,,,,,,,,,,,,,,,,
2873,"ENSG00000169727","GPS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000178484"
2874,"ENSG00000132522","GPS2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000102198"
392281,"ENSG00000236496","GPS2P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000019451"
100132058,"ENSG00000230951","GPS2P2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000156576"
26086,"ENSG00000160360","GPSM1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000020930"
29899,"ENSG00000121957","GPSM2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000011730"
63940,"ENSG00000213654","GPSM3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000031244"
2875,"ENSG00000167701","GPT",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000165176"
84706,"ENSG00000166123","GPT2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000132541"
2876,"ENSG00000233276","GPX1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000156837"
441481,"ENSG00000197582","GPX1P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021150"
2884,"ENSG00000215326","GPX1P2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000078697"
2877,"ENSG00000176153","GPX2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000171677"
2878,"ENSG00000211445","GPX3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000163693"
2879,"ENSG00000167468","GPX4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000181874"
2880,"ENSG00000224586","GPX5",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000016307"
257202,"ENSG00000198704","GPX6",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000044828"
2882,"ENSG00000116157","GPX7",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000008322"
493869,"ENSG00000164294","GPX8",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000162601"
,,"GPXP3",,,,,,,,,,,,,,,,,,,,,,,
57655,"ENSG00000089351","GRAMD1A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000182464"
,"ENSG00000269303","GRAMD1A-AS1",,,,,,,,,,,,,,,,,,,,,,,
57476,"ENSG00000023171","GRAMD1B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000166004"
54762,"ENSG00000178075","GRAMD1C",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159340"
196996,"ENSG00000175318","GRAMD2A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000172708"
65983,"ENSG00000155324","GRAMD2B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000128943"
23151,"ENSG00000075240","GRAMD4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000150402"
100631252,"ENSG00000227874","GRAMD4P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000155592"
100873881,"ENSG00000235992","GRAMD4P2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000155641"
100631248,"ENSG00000278301","GRAMD4P3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000188244"
,"ENSG00000274369","GRAMD4P4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000188535"
100631249,"ENSG00000259089","GRAMD4P5",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000171805"
100631250,"ENSG00000258848","GRAMD4P6",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000171733"
100631251,"ENSG00000266242","GRAMD4P7",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000178701"
100631247,"ENSG00000270930","GRAMD4P8",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000184418"
10750,"ENSG00000154016","GRAP",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000059436"
9402,"ENSG00000100351","GRAP2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000151097"
400581,"ENSG00000189152","GRAPL",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000059435"
79999,,"GRAPL-AS1",,,,,,,,,,,,,,,,,,,,,,,
,"ENSG00000262292","GRAPLDR",,,,,,,,,,,,,,,,,,,,,,,
386597,"ENSG00000228203","GRASLND",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000151701"
2885,"ENSG00000177885","GRB2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000134332"
2886,"ENSG00000141738","GRB7",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000133253"
2887,"ENSG00000106070","GRB10",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000150622"
2888,"ENSG00000115290","GRB14",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000132135"
9687,"ENSG00000196208","GREB1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000141276"
80000,"ENSG00000141449","GREB1L",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000178892"
101927496,"ENSG00000265984","GREB1L-DT",,,,,,,,,,,,,,,,,,,,,,,
26585,"ENSG00000166923","GREM1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000129319"
100131315,"ENSG00000259721","GREM1-AS1",,,,,,,,,,,,,,,,,,,,,,,
64388,"ENSG00000180875","GREM2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000039909"
283875,"ENSG00000262152","GREP1",,,,,,,,,,,,,,,,,,,,,,,
,,"GRH",,,,,,,,,,,,,,,,,,,,,,,
29841,"ENSG00000134317","GRHL1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000151704"
79977,"ENSG00000083307","GRHL2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000149915"
107986962,,"GRHL2-DT",,,,,,,,,,,,,,,,,,,,,,,
57822,"ENSG00000158055","GRHL3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000003040"
105376871,"ENSG00000232298","GRHL3-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000003039"
9380,"ENSG00000137106","GRHPR",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000019914"
2890,"ENSG00000155511","GRIA1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000130148"
2891,"ENSG00000120251","GRIA2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000133836"
2892,"ENSG00000125675","GRIA3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022685"
2893,"ENSG00000152578","GRIA4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000166236"
2894,"ENSG00000182771","GRID1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000018650"
100507470,,"GRID1-AS1",,,,,,,,,,,,,,,,,,,,,,,
2895,"ENSG00000152208","GRID2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000130975"
392862,"ENSG00000215045","GRID2IP",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000155531"
402635,"ENSG00000275572","GRIFIN",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000152042"
,,"GRIK",,,,,,,,,,,,,,,,,,,,,,,
2897,"ENSG00000171189","GRIK1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000078879"
642976,"ENSG00000174680","GRIK1-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000081875"
100379661,,"GRIK1-AS2",,,,,,,,,,,,,,,,,,,,,,,
2898,"ENSG00000164418","GRIK2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000016328"
2899,"ENSG00000163873","GRIK3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000004189"
2900,"ENSG00000149403","GRIK4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000048255"
2901,"ENSG00000105737","GRIK5",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000044573"
2902,"ENSG00000176884","GRIN1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000020976"
,"ENSG00000183454","GRIN2A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000129721"
2904,"ENSG00000273079","GRIN2B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000137373"
2905,"ENSG00000161509","GRIN2C",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000044524"
2906,"ENSG00000105464","GRIN2D",,,,,,,,,,,,,,,,,,,,,,,
116443,"ENSG00000198785","GRIN3A",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000020387"
116444,"ENSG00000116032","GRIN3B",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000181904"
2907,"ENSG00000178719","GRINA",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000165433"
23426,"ENSG00000155974","GRIP1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000169019"
80852,"ENSG00000144596","GRIP2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000155544"
56850,"ENSG00000068400","GRIPAP1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000033192"
6011,"ENSG00000185974","GRK1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000185528"
156,"ENSG00000173020","GRK2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000167104"
157,"ENSG00000100077","GRK3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000150280"
2868,"ENSG00000125388","GRK4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159914"
2869,"ENSG00000198873","GRK5",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000019149"
101927868,"ENSG00000228485","GRK5-IT1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000019145"
2870,"ENSG00000198055","GRK6",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000163401"
2871,"ENSG00000215571","GRK6P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000016540"
131890,"ENSG00000114124","GRK7",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000159068"
,,"GRL",,,,,,,,,,,,,,,,,,,,,,,
2911,"ENSG00000152822","GRM1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000015752"
2912,"ENSG00000164082","GRM2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000156902"
2913,"ENSG00000198822","GRM3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022884"
112268007,"ENSG00000233073","GRM3-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000153975"
2914,"ENSG00000124493","GRM4",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000014538"
2915,"ENSG00000168959","GRM5",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000134306"
,"ENSG00000255082","GRM5-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000167293"
440040,"ENSG00000205035","GRM5P1",,,,,,,,,,,,,,,,,,,,,,,
2916,"ENSG00000113262","GRM6",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000130889"
2917,"ENSG00000196277","GRM7",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000125549"
,"ENSG00000236202","GRM7-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000154932"
,"ENSG00000237665","GRM7-AS2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000154931"
101927347,"ENSG00000226258","GRM7-AS3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000154912"
2918,"ENSG00000179603","GRM8",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000022888"
101928333,"ENSG00000236340","GRM8-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000063970"
2896,"ENSG00000030582","GRN",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000181816"
2922,"ENSG00000134443","GRP",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000132760"
,,"GRP78",,,,,,,,,,,,,,,,,,,,,,,
80273,"ENSG00000109519","GRPEL1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000090495"
134266,"ENSG00000164284","GRPEL2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000130048"
106144529,"ENSG00000253618","GRPEL2-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000165071"
,"ENSG00000233211","GRPEL2P1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017172"
100129994,"ENSG00000225814","GRPEL2P2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021710"
100129871,"ENSG00000230682","GRPEL2P3",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000155561"
2925,"ENSG00000126010","GRPR",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000021189"
2926,"ENSG00000132463","GRSF1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000160846"
79774,"ENSG00000139835","GRTP1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017381"
,"ENSG00000225083","GRTP1-AS1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000017382"
83743,"ENSG00000105447","GRWD1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000183305"
389207,"ENSG00000215203","GRXCR1",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000160434"
643226,"ENSG00000204928","GRXCR2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000163417"
50486,"ENSG00000123689","G0S2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000036479"
54103,"ENSG00000186088","GSAP",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000150504"
,,"GSAS",,,,,,,,,,,,,,,,,,,,,,,
145258,"ENSG00000133937","GSC",,,,,,,,,,,,,,,,,,,,,,,
,,"GSC-DT",,,,,,,,,,,,,,,,,,,,,,,
2928,"ENSG00000063515","GSC2",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000150122"
284110,"ENSG00000167914","GSDMA",,,,,,,,,,,,,,,,,,,,,,,"OTTHUMG00000179522"
